M_H,M_K,M_J,M_NCD,M_P_RGB,M_P_L,Q_F,Size,Artist,Pntg_num,Genre,Size_tolerance,Artistic_style,true_label
0.76203,0.93694,0.92962,0.46469,0.22693,0.235453,75,658296,francisco-goya,71,Capriccio,0.2,Romanticism,H
0.34016,0.91205,0.90725,0.42175,0.273814,0.172712,75,522000,vasily-polenov,53,Landscape,0.2,Realism,H
0.37074,0.94452,0.85792,0.51502,0.291615,0.230102,75,622608,eugene-boudin,3,Landscape,0.2,Impressionism,H
0.53133,0.95701,0.90722,0.59211,0.298811,0.201895,70,554400,francisco-goya,29,Mythological painting,0.2,Romanticism,H
0.38588,0.66444,0.8636,0.19985,0.260834,0.238579,100,567619,camille-corot,98,Landscape,0.2,Realism,H
0.55688,0.92895,0.89851,0.43731,0.224376,0.180541,75,694000,ivan-shishkin,29,Sketch and study,0.2,Realism,H
0.45534,0.93234,0.86837,0.47191,0.238169,0.202414,75,660000,ivan-shishkin,23,Landscape,0.2,Realism,H
0.41655,0.9454,0.89255,0.51968,0.281717,0.192761,75,475200,eugene-boudin,60,Sketch and study,0.2,Impressionism,H
0.33687,0.91939,0.92214,0.44416,0.246801,0.143142,75,639940,alfred-sisley,51,Landscape,0.2,Impressionism,H
0.39674,0.92313,0.92845,0.45901,0.239112,0.146012,75,640000,ilya-repin,56,Portrait,0.2,Realism,H
0.55064,0.93817,0.89927,0.48238,0.263528,0.176485,75,668000,aleksey-savrasov,53,Sketch and study,0.2,Realism,H
0.38937,0.9122,0.97562,0.42812,0.190489,0.075766,75,637000,ivan-shishkin,34,Landscape,0.2,Realism,H
0.3471,0.90593,0.95373,0.42,0.231517,0.079014,75,682000,ilya-repin,10,Animal painting,0.2,Realism,H
0.38427,0.93444,0.913,0.4814,0.242165,0.154246,75,650960,eugene-boudin,24,Marina,0.2,Impressionism,H
0.67007,0.93031,0.92455,0.44218,0.175051,0.125234,75,608000,vasily-polenov,17,Sketch and study,0.2,Realism,H
0.41905,0.92379,0.89536,0.4451,0.229009,0.180942,75,702000,aleksey-savrasov,13,Cityscape,0.2,Realism,H
0.34295,0.90564,0.94464,0.40777,0.238532,0.101466,75,655944,eugene-boudin,8,Genre painting,0.2,Impressionism,H
0.44075,0.94538,0.85316,0.54005,0.250611,0.234264,75,634000,aleksey-savrasov,24,Landscape,0.2,Realism,H
0.36875,0.93165,0.85639,0.4869,0.255032,0.20374,75,597000,aleksey-savrasov,26,Genre painting,0.2,Realism,H
0.34576,0.90775,0.94762,0.41836,0.220497,0.110076,75,696000,ivan-shishkin,86,Landscape,0.2,Realism,H
0.40062,0.93639,0.84366,0.4984,0.336445,0.308852,91,663822,ivan-aivazovsky,98,Landscape,0.2,Romanticism,H
0.32069,0.92596,0.91119,0.47468,0.278978,0.164456,75,622000,isaac-levitan,16,Landscape,0.2,Realism,H
0.3649,0.89569,0.9564,0.38966,0.208765,0.092995,75,559000,vasily-polenov,56,Landscape,0.2,Realism,H
0.59087,0.94008,0.94371,0.48584,0.219914,0.117799,75,623000,aleksey-savrasov,45,Sketch and study,0.2,Realism,H
0.31617,0.89773,0.95635,0.39944,0.235551,0.081385,75,686000,ivan-shishkin,27,Landscape,0.2,Realism,H
0.31819,0.91327,0.93609,0.42004,0.260747,0.112356,75,623574,alfred-sisley,53,Landscape,0.2,Impressionism,H
0.52608,0.91358,0.94694,0.41058,0.181094,0.115517,75,625000,aleksey-savrasov,74,Sketch and study,0.2,Realism,H
0.75085,0.92582,0.93725,0.42714,0.214446,0.22379,75,658296,francisco-goya,6,Capriccio,0.2,Romanticism,H
0.46059,0.94824,0.8395,0.54516,0.293633,0.266035,75,616000,ilya-repin,61,Portrait,0.2,Realism,H
0.33553,0.88842,0.96012,0.38812,0.245126,0.094856,75,655200,alfred-sisley,19,Landscape,0.2,Impressionism,H
0.33449,0.92774,0.86633,0.47572,0.305986,0.256253,85,634000,ivan-aivazovsky,71,Landscape,0.2,Romanticism,H
0.3827,0.73792,0.86119,0.23858,0.312138,0.285553,100,640832,francisco-goya,67,Genre painting,0.2,Romanticism,H
0.3704,0.92721,0.93482,0.47686,0.256118,0.146285,75,479200,eugene-boudin,44,Animal painting,0.2,Impressionism,H
0.44592,0.94099,0.81943,0.51473,0.312786,0.284266,85,693000,ivan-aivazovsky,95,Cityscape,0.2,Romanticism,H
0.35592,0.90894,0.91683,0.41438,0.239063,0.156877,75,673000,vasily-polenov,61,Landscape,0.2,Realism,H
0.43019,0.91586,0.90474,0.4128,0.232154,0.157062,75,556534,eugene-boudin,26,Marina,0.2,Impressionism,H
0.41941,0.91809,0.95893,0.43883,0.189248,0.080684,75,596000,aleksey-savrasov,83,Landscape,0.2,Realism,H
0.62242,0.87379,0.9614,0.32805,0.138767,0.085864,75,679000,ivan-shishkin,83,Self-portrait,0.2,Realism,H
0.42137,0.94628,0.86168,0.53803,0.245377,0.213994,75,696696,camille-corot,92,Landscape,0.2,Realism,H
0.36899,0.931,0.93777,0.48287,0.243334,0.136087,75,678000,isaac-levitan,31,Landscape,0.2,Realism,H
0.4159,0.92208,0.87473,0.43476,0.250629,0.184635,75,556000,ivan-shishkin,84,Landscape,0.2,Realism,H
0.34725,0.884,0.94965,0.36317,0.216027,0.093735,75,617000,ivan-shishkin,53,Landscape,0.2,Realism,H
0.41762,0.92946,0.83754,0.45805,0.246448,0.235618,75,632000,ilya-repin,71,Portrait,0.2,Realism,H
0.41706,0.94956,0.82453,0.54666,0.329647,0.313283,85,678000,ivan-aivazovsky,37,Marina,0.2,Romanticism,H
0.35494,0.91692,0.9357,0.44764,0.229584,0.121511,75,589732,camille-corot,62,Landscape,0.2,Realism,H
0.46147,0.94277,0.9234,0.5322,0.214347,0.151677,67,659750,francisco-goya,73,Capriccio,0.2,Romanticism,H
0.46781,0.90447,0.93894,0.39176,0.192426,0.095483,75,626000,aleksey-savrasov,71,Sketch and study,0.2,Realism,H
0.49174,0.95046,0.86044,0.54624,0.28029,0.229859,75,702000,ilya-repin,43,Portrait,0.2,Realism,H
0.36259,0.91538,0.9106,0.43608,0.22004,0.137533,75,596000,ivan-shishkin,40,Landscape,0.2,Realism,H
0.42015,0.93271,0.88575,0.43012,0.300996,0.235894,92,556000,francisco-goya,18,Portrait,0.2,Romanticism,H
0.42685,0.9438,0.87131,0.51834,0.268896,0.216211,75,652623,camille-corot,24,Landscape,0.2,Realism,H
0.32349,0.88239,0.95704,0.36561,0.246967,0.079166,75,570000,ivan-shishkin,39,Landscape,0.2,Realism,H
0.39587,0.90806,0.91463,0.41411,0.219374,0.131816,75,535000,vasily-polenov,1,Landscape,0.2,Realism,H
0.43739,0.65212,0.95164,0.20148,0.204503,0.10511,100,486174,camille-corot,29,Landscape,0.2,Realism,H
0.39682,0.93509,0.8327,0.50548,0.329043,0.325892,91,668952,ivan-aivazovsky,83,Marina,0.2,Romanticism,H
0.36476,0.9133,0.93765,0.42644,0.23734,0.137318,75,578035,ilya-repin,82,Literary painting,0.2,Realism,H
0.44719,0.94978,0.85737,0.55599,0.310483,0.240542,75,472000,camille-corot,70,Landscape,0.2,Realism,H
0.33955,0.91419,0.94337,0.43589,0.236792,0.112682,75,615000,vasily-polenov,10,Landscape,0.2,Realism,H
0.52641,0.92357,0.87259,0.43339,0.227715,0.19466,75,698000,aleksey-savrasov,15,Landscape,0.2,Realism,H
0.47096,0.64578,0.92028,0.191,0.169755,0.137731,100,533288,camille-corot,71,Landscape,0.2,Realism,H
0.48218,0.96042,0.7454,0.60217,0.379437,0.397213,85,657000,ivan-aivazovsky,31,Genre painting,0.2,Romanticism,H
0.41798,0.91242,0.92835,0.416,0.206872,0.130144,75,648000,aleksey-savrasov,85,Landscape,0.2,Realism,H
0.42288,0.93207,0.97491,0.50744,0.187143,0.106166,75,636219,camille-corot,26,Landscape,0.2,Realism,H
0.41134,0.93232,0.89403,0.46969,0.277384,0.171845,75,484000,alfred-sisley,27,Landscape,0.2,Impressionism,H
0.3106,0.4127,0.97814,0.20623,0.248136,0.074966,98,492336,camille-corot,36,Portrait,0.2,Realism,H
0.41605,0.93528,0.87314,0.4903,0.283947,0.223927,75,677000,ivan-aivazovsky,3,Self-portrait,0.2,Romanticism,H
0.45806,0.93285,0.94578,0.4882,0.180618,0.126549,75,682000,ivan-shishkin,85,Landscape,0.2,Realism,H
0.32454,0.93727,0.86004,0.49936,0.259211,0.202793,75,679000,isaac-levitan,17,Landscape,0.2,Realism,H
0.43595,0.92629,0.91034,0.46395,0.237661,0.162801,75,620000,ilya-repin,30,History painting,0.2,Realism,H
0.47946,0.92728,0.90595,0.44629,0.254768,0.215657,75,681000,aleksey-savrasov,10,Genre painting,0.2,Realism,H
0.33002,0.88903,0.97444,0.37979,0.229622,0.067636,75,610000,ivan-shishkin,91,Landscape,0.2,Realism,H
0.37221,0.93713,0.90902,0.49529,0.247151,0.175167,75,620928,eugene-boudin,95,Landscape,0.2,Impressionism,H
0.74668,0.93219,0.92452,0.45261,0.226616,0.23697,75,658296,francisco-goya,53,Capriccio,0.2,Romanticism,H
0.41558,0.94543,0.87198,0.53193,0.274356,0.214456,75,592116,eugene-boudin,94,Genre painting,0.2,Impressionism,H
0.4046,0.92463,0.89202,0.46391,0.239034,0.186063,75,594660,camille-corot,11,Landscape,0.2,Realism,H
0.6834,0.93983,0.94487,0.48256,0.189309,0.130664,75,663000,ilya-repin,76,Genre painting,0.2,Realism,H
0.69595,0.96603,0.89474,0.61282,0.283373,0.239945,75,613000,isaac-levitan,75,Sketch and study,0.2,Realism,H
0.3558,0.93149,0.86797,0.48776,0.278318,0.220617,75,690000,vasily-polenov,39,Landscape,0.2,Realism,H
0.35633,0.89913,0.89988,0.39181,0.256417,0.150194,75,505000,vasily-polenov,82,Landscape,0.2,Realism,H
0.48619,0.72434,0.92366,0.2329,0.243609,0.182425,100,681207,francisco-goya,21,Portrait,0.2,Romanticism,H
0.38,0.94874,0.83288,0.56484,0.292847,0.290139,75,576000,aleksey-savrasov,49,Landscape,0.2,Realism,H
0.47303,0.95469,0.8294,0.57875,0.322304,0.315433,85,692000,ivan-aivazovsky,27,Landscape,0.2,Romanticism,H
0.43277,0.92398,0.93936,0.44818,0.206425,0.121202,75,699163,eugene-boudin,81,Marina,0.2,Impressionism,H
0.40434,0.95029,0.88015,0.56523,0.306678,0.255828,85,701000,ivan-aivazovsky,53,Marina,0.2,Romanticism,H
0.3564,0.92378,0.87697,0.45205,0.265799,0.205895,75,648000,aleksey-savrasov,7,Landscape,0.2,Realism,H
0.37751,0.89639,0.93104,0.412,0.23881,0.110868,75,665100,alfred-sisley,73,Landscape,0.2,Impressionism,H
0.30298,0.70708,0.88357,0.23055,0.293677,0.223153,100,602112,francisco-goya,8,Genre painting,0.2,Romanticism,H
0.3351,0.91591,0.93408,0.43336,0.260174,0.12408,75,527200,alfred-sisley,14,Landscape,0.2,Impressionism,H
0.39226,0.92774,0.89706,0.45869,0.254031,0.18553,75,694416,eugene-boudin,73,Genre painting,0.2,Impressionism,H
0.38032,0.92194,0.86381,0.45097,0.271681,0.198367,75,498000,aleksey-savrasov,92,Landscape,0.2,Realism,H
0.30305,0.76815,0.95416,0.24107,0.268048,0.111652,99,588800,ilya-repin,3,Landscape,0.2,Realism,H
0.42992,0.94557,0.85891,0.52369,0.296191,0.247012,75,590000,aleksey-savrasov,91,Landscape,0.2,Realism,H
0.47087,0.95765,0.77429,0.57973,0.334304,0.339657,85,647000,ivan-aivazovsky,52,Marina,0.2,Romanticism,H
0.41301,0.95529,0.80909,0.56088,0.361639,0.334735,85,670000,ivan-aivazovsky,20,Landscape,0.2,Romanticism,H
0.37392,0.93183,0.86437,0.45906,0.276015,0.21382,75,670000,isaac-levitan,30,Landscape,0.2,Realism,H
0.34508,0.92773,0.91095,0.45773,0.252464,0.139623,75,640000,ilya-repin,15,Religious painting,0.2,Realism,H
0.37726,0.89994,0.95063,0.38065,0.241886,0.111805,75,503867,alfred-sisley,58,Landscape,0.2,Impressionism,H
0.75391,0.93634,0.92615,0.46539,0.230963,0.238681,75,658296,francisco-goya,10,Capriccio,0.2,Romanticism,H
0.32358,0.90937,0.95139,0.43111,0.247736,0.120254,75,657000,vasily-polenov,38,Interior,0.2,Realism,H
0.39388,0.93112,0.92457,0.48582,0.224729,0.150886,75,703000,aleksey-savrasov,66,Landscape,0.2,Realism,H
0.42275,0.94847,0.84196,0.53369,0.318353,0.258267,75,701392,ivan-aivazovsky,33,Portrait,0.2,Romanticism,H
0.34138,0.91829,0.93557,0.45555,0.255863,0.160711,75,600000,vasily-polenov,88,Religious painting,0.2,Realism,H
0.32863,0.89103,0.93819,0.39129,0.272301,0.116164,75,588600,alfred-sisley,74,Landscape,0.2,Impressionism,H
0.36986,0.92606,0.91788,0.45403,0.230831,0.140427,75,667457,alfred-sisley,62,Cityscape,0.2,Impressionism,H
0.46313,0.93821,0.85102,0.48892,0.252006,0.203331,75,555960,eugene-boudin,21,Landscape,0.2,Impressionism,H
0.42732,0.93813,0.83503,0.50576,0.301517,0.232123,75,599000,isaac-levitan,59,Landscape,0.2,Realism,H
0.36994,0.92324,0.84861,0.43922,0.268957,0.223626,75,587000,ivan-shishkin,18,Landscape,0.2,Realism,H
0.68403,0.87299,0.9677,0.3354,0.056147,0.058193,75,648000,ivan-shishkin,32,Landscape,0.2,Realism,H
0.71071,0.93373,0.93556,0.47802,0.122241,0.129187,75,626000,isaac-levitan,13,Sketch and study,0.2,Realism,H
0.39354,0.91924,0.92155,0.44225,0.244433,0.150821,75,594992,camille-corot,79,Cityscape,0.2,Realism,H
0.39085,0.94697,0.87989,0.53002,0.299062,0.241401,75,485639,camille-corot,69,Landscape,0.2,Realism,H
0.39601,0.92189,0.86101,0.44347,0.264636,0.217543,75,651000,aleksey-savrasov,44,Landscape,0.2,Realism,H
0.44274,0.95392,0.85084,0.58343,0.313352,0.280069,85,641000,ivan-aivazovsky,6,Battle painting,0.2,Romanticism,H
0.55848,0.93203,0.8982,0.46458,0.267201,0.217827,75,682000,aleksey-savrasov,41,Landscape,0.2,Realism,H
0.41097,0.9322,0.8809,0.49156,0.267413,0.2203,75,640000,aleksey-savrasov,82,Landscape,0.2,Realism,H
0.39609,0.91333,0.87669,0.42427,0.25623,0.180434,75,550000,vasily-polenov,100,Landscape,0.2,Realism,H
0.37693,0.88162,0.85439,0.36349,0.273639,0.226006,93,615842,alfred-sisley,44,Landscape,0.2,Impressionism,H
0.31343,0.90553,0.95314,0.42375,0.254349,0.101756,75,569000,ivan-shishkin,76,Landscape,0.2,Realism,H
0.28284,0.86634,0.95722,0.33056,0.270525,0.090894,75,651000,ilya-repin,39,Portrait,0.2,Realism,H
0.60208,0.92118,0.96689,0.44525,0.14416,0.085031,75,670000,isaac-levitan,65,Sketch and study,0.2,Realism,H
0.75041,0.93493,0.93481,0.45783,0.223918,0.23561,75,658296,francisco-goya,70,Capriccio,0.2,Romanticism,H
0.34387,0.63301,0.95834,0.18441,0.218124,0.093942,100,670059,alfred-sisley,89,Landscape,0.2,Impressionism,H
0.60267,0.93069,0.93662,0.46917,0.201262,0.160154,75,672000,vasily-polenov,28,Sketch and study,0.2,Realism,H
0.31816,0.9049,0.9459,0.40998,0.266507,0.133502,75,526000,vasily-polenov,80,Religious painting,0.2,Realism,H
0.30405,0.90568,0.96986,0.41665,0.262216,0.087237,75,533600,alfred-sisley,64,Landscape,0.2,Impressionism,H
0.40061,0.73711,0.95259,0.22324,0.225775,0.138524,99,657920,ilya-repin,79,Genre painting,0.2,Realism,H
0.35032,0.92804,0.88271,0.46679,0.271493,0.190824,67,649224,camille-corot,78,Landscape,0.2,Realism,H
0.315,0.9007,0.9202,0.39474,0.238223,0.112671,75,692000,ivan-shishkin,11,Landscape,0.2,Realism,H
0.33793,0.9246,0.86448,0.4557,0.296576,0.248758,85,678000,ivan-aivazovsky,70,Landscape,0.2,Romanticism,H
0.41297,0.93224,0.89212,0.47484,0.219463,0.175054,75,644744,eugene-boudin,87,Landscape,0.2,Impressionism,H
0.77337,0.94545,0.92337,0.50933,0.238049,0.253412,75,658296,francisco-goya,26,Capriccio,0.2,Romanticism,H
0.3654,0.91581,0.87325,0.42407,0.272811,0.210824,75,646000,vasily-polenov,26,Landscape,0.2,Realism,H
0.37898,0.93287,0.90286,0.4871,0.253751,0.18238,75,520000,alfred-sisley,47,Landscape,0.2,Impressionism,H
0.44795,0.9421,0.85909,0.52664,0.269327,0.263999,85,661000,ivan-aivazovsky,48,Marina,0.2,Romanticism,H
0.37154,0.91592,0.90829,0.43804,0.267865,0.144654,75,660000,isaac-levitan,43,Landscape,0.2,Realism,H
0.37205,0.93751,0.86155,0.50073,0.293468,0.216939,75,540470,camille-corot,9,Landscape,0.2,Realism,H
0.40739,0.9483,0.82439,0.55022,0.304199,0.294218,85,707000,ivan-aivazovsky,90,Landscape,0.2,Romanticism,H
0.35157,0.91032,0.91288,0.40619,0.280089,0.172525,75,569000,vasily-polenov,9,Landscape,0.2,Realism,H
0.40338,0.91972,0.89405,0.44059,0.269291,0.223368,85,684000,ivan-aivazovsky,47,Marina,0.2,Romanticism,H
0.69929,0.89177,0.97104,0.35632,0.064419,0.06842,75,689250,francisco-goya,40,Capriccio,0.2,Romanticism,H
0.36214,0.88877,0.92873,0.37168,0.19836,0.097424,75,657384,alfred-sisley,1,Landscape,0.2,Impressionism,H
0.35235,0.91445,0.89445,0.42453,0.254211,0.161516,75,532492,alfred-sisley,43,Landscape,0.2,Impressionism,H
0.35669,0.9583,0.91277,0.61666,0.304652,0.188419,65,476307,ilya-repin,87,Portrait,0.2,Realism,H
0.42287,0.88145,0.96369,0.34412,0.187335,0.072531,75,692000,aleksey-savrasov,75,Sketch and study,0.2,Realism,H
0.37985,0.92992,0.89004,0.47641,0.257753,0.187733,75,600678,camille-corot,19,Cityscape,0.2,Realism,H
0.40402,0.93339,0.89895,0.4891,0.244252,0.190742,75,600678,camille-corot,17,Animal painting,0.2,Realism,H
0.41353,0.69697,0.84421,0.21078,0.270195,0.237768,100,544149,camille-corot,14,Landscape,0.2,Realism,H
0.36767,0.9182,0.87715,0.42381,0.290705,0.205319,75,590000,ivan-shishkin,73,Landscape,0.2,Realism,H
0.47792,0.72166,0.86786,0.21755,0.284648,0.255038,100,691012,francisco-goya,41,Religious painting,0.2,Romanticism,H
0.36598,0.89738,0.92747,0.39467,0.247422,0.133229,75,532000,vasily-polenov,16,Flower painting,0.2,Realism,H
0.43276,0.92946,0.94699,0.47885,0.205174,0.100674,75,690000,ilya-repin,17,History painting,0.2,Realism,H
0.33471,0.91532,0.87021,0.42542,0.263891,0.182698,75,494581,alfred-sisley,92,Landscape,0.2,Impressionism,H
0.39722,0.94055,0.87762,0.50071,0.266712,0.203324,75,574488,eugene-boudin,38,Landscape,0.2,Impressionism,H
0.36846,0.89057,0.96033,0.38258,0.203889,0.078619,75,583000,vasily-polenov,22,Religious painting,0.2,Realism,H
0.34094,0.92377,0.86612,0.44079,0.275926,0.211327,75,680000,ivan-shishkin,62,Landscape,0.2,Realism,H
0.43372,0.95055,0.88903,0.54645,0.314699,0.234162,75,665000,isaac-levitan,100,Landscape,0.2,Realism,H
0.36416,0.90808,0.92537,0.41679,0.238728,0.13956,75,605000,ivan-shishkin,46,Landscape,0.2,Realism,H
0.33752,0.90044,0.93622,0.38705,0.236869,0.099233,75,654948,alfred-sisley,52,Landscape,0.2,Impressionism,H
0.34007,0.91918,0.91154,0.43552,0.276047,0.165239,75,704004,alfred-sisley,22,Landscape,0.2,Impressionism,H
0.34606,0.9302,0.88715,0.46494,0.282544,0.183199,75,605000,isaac-levitan,5,Landscape,0.2,Realism,H
0.33309,0.95238,0.9086,0.57446,0.285252,0.171782,75,700000,isaac-levitan,8,Landscape,0.2,Realism,H
0.35503,0.92379,0.92969,0.44307,0.262891,0.139331,75,544005,eugene-boudin,93,Genre painting,0.2,Impressionism,H
0.40099,0.92844,0.8763,0.46922,0.261268,0.221642,75,545000,aleksey-savrasov,6,Landscape,0.2,Realism,H
0.42066,0.92172,0.92713,0.44307,0.235279,0.132147,75,700000,ilya-repin,97,Portrait,0.2,Realism,H
0.45914,0.95336,0.84337,0.5119,0.270239,0.2678,91,643000,ivan-aivazovsky,77,Marina,0.2,Romanticism,H
0.41382,0.94448,0.88828,0.53265,0.26075,0.210192,75,668000,isaac-levitan,11,Landscape,0.2,Realism,H
0.45762,0.95729,0.81679,0.59146,0.304485,0.307012,85,672000,ivan-aivazovsky,1,Marina,0.2,Romanticism,H
0.68766,0.90377,0.93474,0.38481,0.124347,0.131877,75,664000,vasily-polenov,43,Landscape,0.2,Realism,H
0.45871,0.93615,0.912,0.48719,0.204473,0.189985,75,695000,aleksey-savrasov,87,Landscape,0.2,Realism,H
0.36864,0.91784,0.93557,0.44207,0.24408,0.137679,75,536038,eugene-boudin,5,Genre painting,0.2,Impressionism,H
0.39287,0.92783,0.94255,0.47488,0.214782,0.129629,75,632119,eugene-boudin,16,Genre painting,0.2,Impressionism,H
0.30653,0.88819,0.97464,0.3592,0.245656,0.066536,75,698000,ivan-shishkin,3,Landscape,0.2,Realism,H
0.32804,0.90101,0.93483,0.39367,0.2561,0.117204,67,660340,camille-corot,60,Landscape,0.2,Realism,H
0.33752,0.70325,0.93036,0.21339,0.234885,0.134778,99,641067,ilya-repin,9,Genre painting,0.2,Realism,H
0.4608,0.9346,0.92758,0.49321,0.235389,0.157632,75,586182,camille-corot,21,Landscape,0.2,Realism,H
0.69154,0.91586,0.91397,0.41048,0.133627,0.141177,75,618000,ivan-shishkin,22,Sketch and study,0.2,Realism,H
0.34408,0.93879,0.84557,0.50243,0.285104,0.22909,75,650978,alfred-sisley,68,Landscape,0.2,Impressionism,H
0.37263,0.91997,0.93364,0.44222,0.255457,0.165734,75,677000,vasily-polenov,85,Landscape,0.2,Realism,H
0.3754,0.90399,0.94791,0.40998,0.202292,0.111665,75,663000,ivan-shishkin,44,Landscape,0.2,Realism,H
0.46452,0.91254,0.91795,0.42654,0.228328,0.150435,85,661000,ivan-aivazovsky,80,Marina,0.2,Romanticism,H
0.58247,0.73941,0.88763,0.22209,0.241698,0.211472,100,566267,francisco-goya,58,Religious painting,0.2,Romanticism,H
0.48757,0.93263,0.95087,0.49752,0.215787,0.148772,75,649000,ilya-repin,72,Genre painting,0.2,Realism,H
0.55169,0.94317,0.91705,0.50731,0.21738,0.142141,75,699000,ivan-shishkin,58,Sketch and study,0.2,Realism,H
0.36364,0.92417,0.8736,0.46125,0.249415,0.179749,75,608400,alfred-sisley,96,Landscape,0.2,Impressionism,H
0.38055,0.93671,0.84747,0.49936,0.286213,0.232921,75,627000,aleksey-savrasov,52,Landscape,0.2,Realism,H
0.48446,0.89951,0.82609,0.39554,0.322437,0.298071,96,476672,ilya-repin,69,Portrait,0.2,Realism,H
0.35583,0.9115,0.89847,0.41914,0.235775,0.159716,75,637000,aleksey-savrasov,28,Landscape,0.2,Realism,H
0.36982,0.91394,0.87322,0.42298,0.248755,0.186499,75,679000,aleksey-savrasov,90,Landscape,0.2,Realism,H
0.43651,0.95749,0.81635,0.59275,0.291946,0.283184,75,644154,camille-corot,45,Landscape,0.2,Realism,H
0.76134,0.94117,0.90297,0.47893,0.254448,0.265233,75,658296,francisco-goya,25,Capriccio,0.2,Romanticism,H
0.36047,0.91739,0.95412,0.44322,0.233843,0.122718,75,685000,vasily-polenov,13,Cityscape,0.2,Realism,H
0.34938,0.91673,0.92745,0.43446,0.272682,0.141363,75,606018,alfred-sisley,29,Landscape,0.2,Impressionism,H
0.32387,0.89545,0.90622,0.37363,0.268494,0.156926,75,651000,ivan-shishkin,57,Landscape,0.2,Realism,H
0.40832,0.92635,0.93401,0.47982,0.207289,0.147115,75,669000,aleksey-savrasov,8,Genre painting,0.2,Realism,H
0.50462,0.95988,0.85016,0.62098,0.289713,0.240252,75,643000,isaac-levitan,2,Landscape,0.2,Realism,H
0.4152,0.93812,0.80439,0.50449,0.287446,0.277791,75,652000,aleksey-savrasov,76,Landscape,0.2,Realism,H
0.4294,0.93104,0.88961,0.49325,0.217724,0.189588,75,669088,camille-corot,27,Landscape,0.2,Realism,H
0.39219,0.89768,0.89516,0.37676,0.265203,0.159005,75,655000,aleksey-savrasov,61,Landscape,0.2,Realism,H
0.74932,0.97188,0.85873,0.64299,0.262688,0.271105,75,640000,isaac-levitan,58,Sketch and study,0.2,Realism,H
0.3559,0.90505,0.91688,0.39667,0.257728,0.134332,75,646000,ilya-repin,60,Portrait,0.2,Realism,H
0.36225,0.92241,0.89475,0.45903,0.250541,0.181581,75,675000,aleksey-savrasov,17,Landscape,0.2,Realism,H
0.70345,0.92164,0.95588,0.44065,0.11215,0.076993,75,620000,vasily-polenov,8,Sketch and study,0.2,Realism,H
0.3,0.88035,0.93198,0.34972,0.277466,0.105744,75,476000,alfred-sisley,16,Landscape,0.2,Impressionism,H
0.40949,0.93584,0.87077,0.50518,0.216186,0.202372,75,705012,camille-corot,59,Landscape,0.2,Realism,H
